0,0,0
39,169,56
40,169,55
38,169,56
39,168,55
38,169,56
38,168,55
40,170,56
38,168,55
40,170,56
37,169,55
38,169,55
38,169,55
39,170,57
38,169,56
40,170,56
39,170,56
38,168,56
38,168,55
40,168,56
39,170,56
40,170,56
38,169,55
38,169,56
38,169,56
40,170,56
