91,148,29
93,150,31
92,149,30
92,151,30
92,149,30
93,152,31
93,150,32
93,150,31
92,151,31
93,152,31
92,149,30
93,151,30
91,149,31
93,150,31
93,152,31
92,151,31
92,148,31
95,152,33
92,150,31
93,152,32
93,151,32
