225,32,27
224,30,25
223,31,25
223,32,26
224,31,25
224,32,26
224,31,24
223,32,26
225,32,27
223,31,25
223,31,26
225,33,27
224,33,26
223,31,25
222,30,25
221,30,24
223,32,26
223,31,25
221,30,25
226,33,27
224,33,27
223,31,25
223,32,25
224,33,27
