28,38,82
31,40,84
32,39,84
31,40,84
30,38,83
32,40,84
30,38,82
31,39,83
32,40,84
32,39,83
31,39,84
31,39,83
30,38,82
32,40,83
32,40,84
32,39,84
30,38,82
31,40,84
31,39,83
31,40,84
30,38,82
31,39,84
32,40,83
31,41,84
