30,8,4
30,10,5
29,7,4
30,10,5
30,9,5
31,9,5
31,9,4
28,8,4
29,8,4
30,8,5
29,8,4
30,8,4
31,9,4
31,10,6
31,10,5
30,9,5
30,8,4
29,7,5
30,10,5
